AIRPORT;APT_ICAO;APT_IATA;APT_NAME;APT_COUNTRY;ICAO_LABEL;IATA_LABEL;YEAR;MONTH_NUM;AC_CLASS;NB_TURN_ARROUND;TOT_SDTT_MIN;TOT_ACTT_MIN;TOT_ADTT_MIN
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2018;12;MJ;1161;46166;53065;6899
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;1;MT;1;53;53;0
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;1;MJ;1164;46750;51840;5090
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;2;MJ;1042;41761;49562;7801
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;3;MJ;1186;47576;54772;7196
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;4;MJ;1647;63261;76102;12841
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;4;MT;1;42;42;0
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;5;MJ;1667;63726;75444;11718
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;6;MJ;1700;66170;81076;14906
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;7;MJ;1793;70989;87475;16486
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;8;MJ;1777;69259;82087;12828
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;9;MJ;1656;64619;74605;9986
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;10;MJ;1617;61536;71140;9604
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;10;MT;1;37;37;0
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;10;H;1;165;161;-4
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;11;MJ;1283;49188;57804;8616
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2019;12;MJ;1325;51298;60251;8953
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;1;MJ;1282;48970;55824;6854
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;1;H;1;220;240;20
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;2;MJ;1206;46499;53028;6529
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;2;MT;1;41;41;0
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;3;MT;1;44;44;0
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;3;MJ;736;28300;34014;5714
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;3;H;1;85;100;15
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;4;MJ;2;70;91;21
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;4;MT;1;25;25;0
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;5;MT;1;19;19;0
EBCI;EBCI;CRL;Charleroi;Belgium;Charleroi (EBCI);Charleroi (CRL);2020;6;;;;;
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;1;MJ;2133;79963;93047,36;13084,36
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;2;MJ;2212;82382;94971,43;12589,43
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;3;MJ;2433;91504;106035,06;14531,06
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;3;H;1;60;75,53;15,53
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;3;MT;1;80;88;8
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;4;H;4;215;249,94;34,94
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;4;MJ;2670;101475,02;121119,34;19644,32
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;4;MT;2;60;122,45;62,45
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;5;MJ;2815;108729,85;130205,09;21475,24
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;5;MT;2;60;101,38;41,38
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;5;H;7;605;654,22;49,22
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;6;MJ;2523;98135;119362,37;21227,37
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;6;H;16;935;1166,86;231,86
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;6;MT;2;90;109,25;19,25
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;7;MT;1;60;57;-3
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;7;MJ;2482;96476,98;118178,16;21701,18
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;7;H;21;1330;1695,33;365,33
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;8;H;14;900;1110,4;210,4
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;8;MJ;2550;99259,02;119221,83;19962,81
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;8;MT;1;30;38,02;8,02
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;9;MJ;2911;114309;137933,51;23624,51
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;9;MT;6;350;451,23;101,23
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;9;H;16;1170;1361,34;191,34
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;10;MT;3;150;163,4;13,4
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;10;MJ;2993;117323,02;141849,43;24526,41
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;10;H;26;1525;2067,28;542,28
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;11;MT;2;110;188,6;78,6
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;11;MJ;2550;100216;116747,19;16531,19
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;12;MT;2;155;157,03;2,03
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;12;MJ;2548;99510;119271,15;19761,15
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2016;12;H;1;50;83,73;33,73
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;1;H;5;475;605,38;130,38
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;1;MJ;2420;95277;110781,93;15504,93
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;2;MJ;2315;91741;108498,43;16757,43
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;2;H;2;235;239,26;4,26
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;2;MT;5;315;336,62;21,62
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;3;MT;5;240;237,42;-2,58
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;3;H;3;225;273,46;48,46
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;3;MJ;2436;96252;114437,99;18185,99
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;4;MJ;2743;110020;132063,75;22043,75
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;4;H;5;285;312,84;27,84
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;4;MT;3;165;174,03;9,03
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;5;H;4;250;360,14;110,14
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;5;MJ;2795;110900,02;140213,43;29313,41
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;5;MT;3;180;161,13;-18,87
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;6;H;3;280;334,05;54,05
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;6;MJ;2676;107236;134595,84;27359,84
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;6;MT;4;130;152,9;22,9
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;7;MJ;2627;108195;133289,59;25094,59
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;7;MT;3;205;166,85;-38,15
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;7;H;2;135;184,25;49,25
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;8;H;3;200;313,75;113,75
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;8;MT;1;40;44,52;4,52
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;8;MJ;2685;111334;130504,26;19170,26
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;9;MJ;2740;113478;131484,88;18006,88
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;9;MT;10;650;645,06;-4,94
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;9;H;4;410;400,12;-9,88
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;10;MJ;2916;120685;137132;16447
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;10;H;11;865;988,42;123,42
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;10;MT;8;445;481,05;36,05
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;11;MT;3;285;295,7;10,7
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;11;MJ;2262;93421,04;109315,01;15893,97
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;12;MJ;2242;91640;108031,25;16391,25
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;12;MT;4;440;386,15;-53,85
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2017;12;H;4;300;391,82;91,82
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;1;MJ;2163;88378;101012,3;12634,3
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;1;H;2;180;216,77;36,77
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;2;MJ;2114;87389,47;100960,25;13570,78
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;2;MT;1;120;108;-12
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;3;MT;2;195;138;-57
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;3;MJ;2397;98410;119546,25;21136,25
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;3;H;2;140;197,68;57,68
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;4;MT;4;181;153;-28
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;4;MJ;2704;112050;135996,95;23946,95
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;4;H;1;103;95;-8
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;5;MJ;2630;110284,98;134189,91;23904,93
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;5;MT;2;115;119;4
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;6;MT;2;145;93;-52
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;6;H;1;75;165,15;90,15
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;6;MJ;2489;105100,98;127258,6;22157,62
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;7;MJ;2602;111404,98;139080,36;27675,38
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;7;MT;1;25;48,88;23,88
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;7;H;5;605;831,65;226,65
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;8;H;1;60;75,15;15,15
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;8;MJ;2632;111642;135855,95;24213,95
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;8;MT;2;155;77;-78
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;9;H;3;255;237,63;-17,37
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;9;MJ;2715;114843;136342,91;21499,91
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;10;MT;2;155;163,09;8,09
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;10;MJ;2903;123401,98;147681,23;24279,25
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;11;H;1;90;94,32;4,32
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;11;MJ;2156;94416,93;109383,41;14966,48
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;12;MT;3;200;234,22;34,22
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2018;12;MJ;2197;95280;109587,13;14307,13
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;1;H;1;55;163,17;108,17
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;1;MJ;1994;86660;96820,24;10160,24
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;2;MJ;2027;89710,12;101699,83;11989,71
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;2;H;1;60;107;47
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;2;MT;1;120;92;-28
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;3;MT;2;60;64;4
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;3;MJ;2263;98957;113848,72;14891,72
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;3;H;3;230;319,98;89,98
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;4;MJ;2369;101010;120373,77;19363,77
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;4;MT;5;240;241,69;1,69
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;4;H;2;105;218,97;113,97
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;5;H;3;265;242,93;-22,07
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;5;MT;9;555;515,1;-39,9
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;5;MJ;2425;103010;118819,63;15809,63
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;6;H;5;425;567,45;142,45
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;6;MT;2;70;72,81;2,81
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;6;MJ;2309;99031;119928,64;20897,64
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;7;MJ;2318;99768,83;118764,81;18995,98
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;7;H;4;245,02;379,65;134,63
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;7;MT;2;135;106,38;-28,62
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;8;MJ;2283;97405;116769,51;19364,51
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;8;H;2;180;211,38;31,38
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;8;MT;4;215;257,84;42,84
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;9;MT;4;260;279,21;19,21
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;9;MJ;2338;99625;116075,47;16450,47
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;9;H;3;310;230,75;-79,25
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;10;H;13;1060;1328,44;268,44
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;10;MT;5;375;367,93;-7,07
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;10;MJ;2460;108453,02;125409,68;16956,66
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;11;MJ;1807;79216,02;92027,37;12811,35
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;11;MT;1;90;91;1
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;12;MJ;1904;83450;96919,95;13469,95
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;12;H;3;295;209,77;-85,23
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2019;12;MT;3;140;127,03;-12,97
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;1;MJ;1719;76370;84986,39;8616,39
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;1;H;1;110;139,57;29,57
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;2;H;1;60;90,73;30,73
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;2;MT;4;330;302;-28
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;2;MJ;1667;74836;83591,32;8755,32
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;3;H;1;60;133,43;73,43
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;3;MJ;1136;49051;57016,64;7965,64
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;4;MT;1;50;56,5;6,5
EDDB;EDDB;SXF;Berlin - Schoenefeld;Germany;Berlin - Schoenefeld (EDDB);Berlin - Schoenefeld (SXF);2020;4;H;3;420;363,03;-56,97
